
# time  N22        N23        
    0.        629.4861n  629.4852n 
  205.77000p  699.9987m   -1.5884u 
  205.78000p  699.9987m   -1.5855u 
  205.79000p  699.9987m   -1.5827u 
  205.80000p  699.9987m   -1.5799u 
  205.81000p  699.9987m   -1.5771u 
  205.82000p  699.9987m   -1.5743u 
  205.83000p  699.9987m   -1.5715u 
  205.84000p  699.9987m   -1.5687u 
  205.85000p  699.9987m   -1.5659u 
  205.86000p  699.9987m   -1.5631u 
  205.87000p  699.9987m   -1.5603u 
  205.88000p  699.9987m   -1.5575u 
  205.89000p  699.9987m   -1.5547u 
  205.90000p  699.9987m   -1.5519u 
  205.91000p  699.9987m   -1.5491u 
  205.92000p  699.9987m   -1.5463u 
  205.93000p  699.9987m   -1.5435u 
  205.94000p  699.9987m   -1.5407u 
  205.95000p  699.9987m   -1.5379u 
  205.96000p  699.9987m   -1.5351u 
  205.97000p  699.9987m   -1.5323u 
  205.98000p  699.9987m   -1.5295u 
  205.99000p  699.9987m   -1.5267u 
  206.00000p  699.9987m   -1.5239u 
  206.01000p  699.9987m   -1.5211u 
  206.02000p  699.9987m   -1.5183u 
  206.03000p  699.9987m   -1.5155u 
  206.04000p  699.9987m   -1.5127u 
  206.05000p  699.9987m   -1.5099u 
  206.06000p  699.9987m   -1.5071u 
  206.07000p  699.9987m   -1.5042u 
  206.08000p  699.9987m   -1.5014u 
  206.09000p  699.9988m   -1.4986u 
  206.10000p  699.9988m   -1.4958u 
  206.11000p  699.9988m   -1.4930u 
  206.12000p  699.9988m   -1.4902u 
  206.13000p  699.9988m   -1.4874u 
  206.14000p  699.9988m   -1.4846u 
  206.15000p  699.9988m   -1.4818u 
  206.16000p  699.9988m   -1.4790u 
  206.17000p  699.9988m   -1.4762u 
  206.18000p  699.9988m   -1.4734u 
  206.19000p  699.9988m   -1.4706u 
  206.20000p  699.9988m   -1.4678u 
  206.21000p  699.9988m   -1.4650u 
  206.22000p  699.9988m   -1.4622u 
  206.23000p  699.9988m   -1.4594u 
  206.24000p  699.9988m   -1.4566u 
  206.25000p  699.9988m   -1.4538u 
  206.26000p  699.9988m   -1.4510u 
  206.27000p  699.9988m   -1.4482u 
  206.28000p  699.9988m   -1.4454u 
  206.29000p  699.9988m   -1.4426u 
  206.30000p  699.9988m   -1.4398u 
  206.31000p  699.9988m   -1.4370u 
  206.32000p  699.9988m   -1.4342u 
  206.33000p  699.9988m   -1.4314u 
  206.34000p  699.9988m   -1.4286u 
  206.35000p  699.9988m   -1.4258u 
  206.36000p  699.9988m   -1.4229u 
  206.37000p  699.9988m   -1.4201u 
  206.38000p  699.9988m   -1.4173u 
  206.39000p  699.9988m   -1.4145u 
  206.40000p  699.9988m   -1.4117u 
  206.41000p  699.9988m   -1.4089u 
  206.42000p  699.9988m   -1.4061u 
  206.43000p  699.9988m   -1.4033u 
  206.44000p  699.9988m   -1.4005u 
  206.45000p  699.9988m   -1.3977u 
  206.46000p  699.9988m   -1.3949u 
  206.47000p  699.9988m   -1.3921u 
  206.48000p  699.9988m   -1.3893u 
  206.49000p  699.9988m   -1.3865u 
  206.50000p  699.9988m   -1.3837u 
  206.51000p  699.9988m   -1.3809u 
  206.52000p  699.9988m   -1.3781u 
  206.53000p  699.9988m   -1.3753u 
  206.54000p  699.9988m   -1.3725u 
  206.55000p  699.9988m   -1.3697u 
  206.56000p  699.9988m   -1.3669u 
  206.57000p  699.9988m   -1.3641u 
  206.58000p  699.9988m   -1.3613u 
  206.59000p  699.9988m   -1.3585u 
  206.60000p  699.9989m   -1.3557u 
  206.61000p  699.9989m   -1.3529u 
  206.62000p  699.9989m   -1.3501u 
  206.63000p  699.9989m   -1.3473u 
  206.64000p  699.9989m   -1.3445u 
  206.65000p  699.9989m   -1.3416u 
  206.66000p  699.9989m   -1.3388u 
  206.67000p  699.9989m   -1.3360u 
  206.68000p  699.9989m   -1.3332u 
  206.69000p  699.9989m   -1.3304u 
  206.70000p  699.9989m   -1.3276u 
  206.71000p  699.9989m   -1.3248u 
  206.72000p  699.9989m   -1.3220u 
  206.73000p  699.9989m   -1.3192u 
  206.74000p  699.9989m   -1.3164u 
  206.75000p  699.9989m   -1.3136u 
  206.76000p  699.9989m   -1.3108u 
  206.77000p  699.9989m   -1.3080u 
  206.78000p  699.9989m   -1.3052u 
  206.79000p  699.9989m   -1.3024u 
  206.80000p  699.9989m   -1.2996u 
  206.81000p  699.9989m   -1.2968u 
  206.82000p  699.9989m   -1.2940u 
  206.83000p  699.9989m   -1.2912u 
  206.84000p  699.9989m   -1.2884u 
  206.85000p  699.9989m   -1.2856u 
  206.86000p  699.9989m   -1.2828u 
  206.87000p  699.9989m   -1.2800u 
  206.88000p  699.9989m   -1.2772u 
  206.89000p  699.9989m   -1.2744u 
  206.90000p  699.9989m   -1.2716u 
  206.91000p  699.9989m   -1.2688u 
  206.92000p  699.9989m   -1.2660u 
  206.93000p  699.9989m   -1.2632u 
  206.94000p  699.9989m   -1.2603u 
  206.95000p  699.9989m   -1.2575u 
  206.96000p  699.9989m   -1.2547u 
  206.97000p  699.9989m   -1.2519u 
  206.98000p  699.9989m   -1.2491u 
  206.99000p  699.9989m   -1.2463u 
  207.00000p  699.9989m   -1.2435u 
  207.01000p  699.9989m   -1.2407u 
  207.02000p  699.9989m   -1.2379u 
  207.03000p  699.9989m   -1.2351u 
  207.04000p  699.9989m   -1.2323u 
  207.05000p  699.9989m   -1.2295u 
  207.06000p  699.9989m   -1.2267u 
  207.07000p  699.9989m   -1.2239u 
  207.08000p  699.9989m   -1.2211u 
  207.09000p  699.9989m   -1.2183u 
  207.10000p  699.9989m   -1.2155u 
  207.11000p  699.9990m   -1.2127u 
  207.12000p  699.9990m   -1.2099u 
  207.13000p  699.9990m   -1.2071u 
  207.14000p  699.9990m   -1.2043u 
  207.15000p  699.9990m   -1.2015u 
  207.16000p  699.9990m   -1.1987u 
  207.17000p  699.9990m   -1.1959u 
  207.18000p  699.9990m   -1.1931u 
  207.19000p  699.9990m   -1.1903u 
  207.20000p  699.9990m   -1.1875u 
  207.21000p  699.9990m   -1.1847u 
  207.22000p  699.9990m   -1.1819u 
  207.23000p  699.9990m   -1.1790u 
  207.24000p  699.9990m   -1.1762u 
  207.25000p  699.9990m   -1.1734u 
  207.26000p  699.9990m   -1.1706u 
  207.27000p  699.9990m   -1.1678u 
  207.28000p  699.9990m   -1.1650u 
  207.29000p  699.9990m   -1.1622u 
  207.30000p  699.9990m   -1.1594u 
  207.31000p  699.9990m   -1.1566u 
  207.32000p  699.9990m   -1.1538u 
  207.33000p  699.9990m   -1.1510u 
  207.34000p  699.9990m   -1.1482u 
  207.35000p  699.9990m   -1.1454u 
  207.36000p  699.9990m   -1.1426u 
  207.37000p  699.9990m   -1.1398u 
  207.38000p  699.9990m   -1.1370u 
  207.39000p  699.9990m   -1.1342u 
  207.40000p  699.9990m   -1.1314u 
  207.41000p  699.9990m   -1.1286u 
  207.42000p  699.9990m   -1.1258u 
  207.43000p  699.9990m   -1.1230u 
  207.44000p  699.9990m   -1.1202u 
  207.45000p  699.9990m   -1.1174u 
  207.46000p  699.9990m   -1.1146u 
  207.47000p  699.9990m   -1.1118u 
  207.48000p  699.9990m   -1.1090u 
  207.49000p  699.9990m   -1.1062u 
  207.50000p  699.9990m   -1.1034u 
  207.51000p  699.9990m   -1.1006u 
  207.52000p  699.9990m   -1.0977u 
  207.53000p  699.9990m   -1.0949u 
  207.54000p  699.9990m   -1.0921u 
  207.55000p  699.9990m   -1.0893u 
  207.56000p  699.9990m   -1.0865u 
  207.57000p  699.9990m   -1.0837u 
  207.58000p  699.9990m   -1.0809u 
  207.59000p  699.9990m   -1.0781u 
  207.60000p  699.9990m   -1.0753u 
  207.61000p  699.9990m   -1.0725u 
  207.62000p  699.9991m   -1.0697u 
  207.63000p  699.9991m   -1.0669u 
  207.64000p  699.9991m   -1.0641u 
  207.65000p  699.9991m   -1.0613u 
  207.66000p  699.9991m   -1.0585u 
  207.67000p  699.9991m   -1.0557u 
  207.68000p  699.9991m   -1.0529u 
  207.69000p  699.9991m   -1.0501u 
  207.70000p  699.9991m   -1.0473u 
  207.71000p  699.9991m   -1.0445u 
  207.72000p  699.9991m   -1.0417u 
  207.73000p  699.9991m   -1.0389u 
  207.74000p  699.9991m   -1.0361u 
  207.75000p  699.9991m   -1.0333u 
  207.76000p  699.9991m   -1.0305u 
  207.77000p  699.9991m   -1.0277u 
  207.78000p  699.9991m   -1.0249u 
  207.79000p  699.9991m   -1.0221u 
  207.80000p  699.9991m   -1.0193u 
  207.81000p  699.9991m   -1.0164u 
  207.82000p  699.9991m   -1.0136u 
  207.83000p  699.9991m   -1.0108u 
  207.84000p  699.9991m   -1.0080u 
  207.85000p  699.9991m   -1.0052u 
  207.86000p  699.9991m   -1.0024u 
  207.87000p  699.9991m -999.6283n 
  207.88000p  699.9991m -996.8248n 
  207.89000p  699.9991m -994.0214n 
  207.90000p  699.9991m -991.2179n 
  207.91000p  699.9991m -988.4145n 
  207.92000p  699.9991m -985.6110n 
  207.93000p  699.9991m -982.8076n 
  207.94000p  699.9991m -980.0041n 
  207.95000p  699.9991m -977.2007n 
  207.96000p  699.9991m -974.3972n 
  207.97000p  699.9991m -971.5938n 
  207.98000p  699.9991m -968.7903n 
  207.99000p  699.9991m -965.9869n 
  208.00000p  699.9991m -963.1834n 
  208.01000p  699.9991m -960.3800n 
  208.02000p  699.9991m -957.5765n 
  208.03000p  699.9991m -954.7730n 
  208.04000p  699.9991m -951.9696n 
  208.05000p  699.9991m -949.1661n 
  208.06000p  699.9991m -946.3627n 
  208.07000p  699.9991m -943.5592n 
  208.08000p  699.9991m -940.7558n 
  208.09000p  699.9991m -937.9523n 
  208.10000p  699.9991m -935.1489n 
  208.11000p  699.9991m -932.3454n 
  208.12000p  699.9991m -929.5420n 
  208.13000p  699.9992m -926.7385n 
  208.14000p  699.9992m -923.9351n 
  208.15000p  699.9992m -921.1316n 
  208.16000p  699.9992m -918.3282n 
  208.17000p  699.9992m -915.5247n 
  208.18000p  699.9992m -912.7213n 
  208.19000p  699.9992m -909.9178n 
  208.20000p  699.9992m -907.1144n 
  208.21000p  699.9992m -904.3109n 
  208.22000p  699.9992m -901.5075n 
  208.23000p  699.9992m -898.7040n 
  208.24000p  699.9992m -895.9005n 
  208.25000p  699.9992m -893.0971n 
  208.26000p  699.9992m -890.2936n 
  208.27000p  699.9992m -887.4902n 
  208.28000p  699.9992m -884.6867n 
  208.29000p  699.9992m -881.8833n 
  208.30000p  699.9992m -879.0798n 
  208.31000p  699.9992m -876.2764n 
  208.32000p  699.9992m -873.4729n 
  208.33000p  699.9992m -870.6695n 
  208.34000p  699.9992m -867.8660n 
  208.35000p  699.9992m -865.0626n 
  208.36000p  699.9992m -862.2591n 
  208.37000p  699.9992m -859.4557n 
  208.38000p  699.9992m -856.6522n 
  208.39000p  699.9992m -853.8488n 
  208.40000p  699.9992m -851.0453n 
  208.41000p  699.9992m -848.2419n 
  208.42000p  699.9992m -845.4384n 
  208.43000p  699.9992m -842.6350n 
  208.44000p  699.9992m -839.8315n 
  208.45000p  699.9992m -837.0280n 
  208.46000p  699.9992m -834.2246n 
  208.47000p  699.9992m -831.4211n 
  208.48000p  699.9992m -828.6177n 
  208.49000p  699.9992m -825.8142n 
  208.50000p  699.9992m -823.0108n 
  208.51000p  699.9992m -820.2073n 
  208.52000p  699.9992m -817.4039n 
  208.53000p  699.9992m -814.6004n 
  208.54000p  699.9992m -811.7970n 
  208.55000p  699.9992m -808.9935n 
  208.56000p  699.9992m -806.1901n 
  208.57000p  699.9992m -803.3866n 
  208.58000p  699.9992m -800.5832n 
  208.59000p  699.9992m -797.7797n 
  208.60000p  699.9992m -794.9763n 
  208.61000p  699.9992m -792.1728n 
  208.62000p  699.9992m -789.3694n 
  208.63000p  699.9992m -786.5659n 
  208.64000p  699.9993m -783.7625n 
  208.65000p  699.9993m -780.9590n 
  208.66000p  699.9993m -778.1555n 
  208.67000p  699.9993m -775.3521n 
  208.68000p  699.9993m -772.5486n 
  208.69000p  699.9993m -769.7452n 
  208.70000p  699.9993m -766.9417n 
  208.71000p  699.9993m -764.1383n 
  208.72000p  699.9993m -761.3348n 
  208.73000p  699.9993m -758.5314n 
  208.74000p  699.9993m -755.7279n 
  208.75000p  699.9993m -752.9245n 
  208.76000p  699.9993m -750.1210n 
  208.77000p  699.9993m -747.3176n 
  208.78000p  699.9993m -744.5141n 
  208.79000p  699.9993m -741.7107n 
  208.80000p  699.9993m -738.9072n 
  208.81000p  699.9993m -736.1038n 
  208.82000p  699.9993m -733.3003n 
  208.83000p  699.9993m -730.4969n 
  208.84000p  699.9993m -727.6934n 
  208.85000p  699.9993m -724.8899n 
  208.86000p  699.9993m -722.0865n 
  208.87000p  699.9993m -719.2830n 
  208.88000p  699.9993m -716.4796n 
  208.89000p  699.9993m -713.6761n 
  208.90000p  699.9993m -710.8727n 
  208.91000p  699.9993m -708.0692n 
  208.92000p  699.9993m -705.2658n 
  208.93000p  699.9993m -702.4623n 
  208.94000p  699.9993m -699.6589n 
  208.95000p  699.9993m -696.8554n 
  208.96000p  699.9993m -694.0520n 
  208.97000p  699.9993m -691.2485n 
  208.98000p  699.9993m -688.4451n 
  208.99000p  699.9993m -685.6416n 
  209.00000p  699.9993m -682.8382n 
  209.01000p  699.9993m -680.0347n 
  209.02000p  699.9993m -677.2313n 
  209.03000p  699.9993m -674.4278n 
  209.04000p  699.9993m -671.6244n 
  209.05000p  699.9993m -668.8209n 
  209.06000p  699.9993m -666.0174n 
  209.07000p  699.9993m -663.2140n 
  209.08000p  699.9993m -660.4105n 
  209.09000p  699.9993m -657.6071n 
  209.10000p  699.9993m -654.8036n 
  209.11000p  699.9993m -652.0002n 
  209.12000p  699.9993m -649.1967n 
  209.13000p  699.9993m -646.3933n 
  209.14000p  699.9993m -643.5898n 
  209.15000p  699.9994m -640.7864n 
  209.16000p  699.9994m -637.9829n 
  209.17000p  699.9994m -635.1795n 
  209.18000p  699.9994m -632.3760n 
  209.19000p  699.9994m -629.5726n 
  209.20000p  699.9994m -626.7691n 
  209.21000p  699.9994m -623.9657n 
  209.22000p  699.9994m -621.1622n 
  209.23000p  699.9994m -618.3588n 
  209.24000p  699.9994m -615.5553n 
  209.25000p  699.9994m -612.7519n 
  209.26000p  699.9994m -609.9484n 
  209.27000p  699.9994m -607.1449n 
  209.28000p  699.9994m -604.3415n 
  209.29000p  699.9994m -601.5380n 
  209.30000p  699.9994m -598.7346n 
  209.31000p  699.9994m -595.9311n 
  209.32000p  699.9994m -593.1277n 
  209.33000p  699.9994m -590.3242n 
  209.34000p  699.9994m -587.5208n 
  209.35000p  699.9994m -584.7173n 
  209.36000p  699.9994m -581.9139n 
  209.37000p  699.9994m -579.1104n 
  209.38000p  699.9994m -576.3070n 
  209.39000p  699.9994m -573.5035n 
  209.40000p  699.9994m -570.7001n 
  209.41000p  699.9994m -567.8966n 
  209.42000p  699.9994m -565.0932n 
  209.43000p  699.9994m -562.2897n 
  209.44000p  699.9994m -559.4863n 
  209.45000p  699.9994m -556.6828n 
  209.46000p  699.9994m -553.8794n 
  209.47000p  699.9994m -551.0759n 
  209.48000p  699.9994m -548.2724n 
  209.49000p  699.9994m -545.4690n 
  209.50000p  699.9994m -542.6655n 
  209.51000p  699.9994m -539.8621n 
  209.52000p  699.9994m -537.0586n 
  209.53000p  699.9994m -534.2552n 
  209.54000p  699.9994m -531.4517n 
  209.55000p  699.9994m -528.6483n 
  209.56000p  699.9994m -525.8448n 
  209.57000p  699.9994m -523.0414n 
  209.58000p  699.9994m -520.2379n 
  209.59000p  699.9994m -517.4345n 
  209.60000p  699.9994m -514.6310n 
  209.61000p  699.9994m -511.8276n 
  209.62000p  699.9994m -509.0241n 
  209.63000p  699.9994m -506.2207n 
  209.64000p  699.9994m -503.4172n 
  209.65000p  699.9994m -500.6138n 
  209.66000p  699.9995m -497.8103n 
  209.67000p  699.9995m -495.0069n 
  209.68000p  699.9995m -492.2034n 
  209.69000p  699.9995m -489.3999n 
  209.70000p  699.9995m -486.5965n 
  209.71000p  699.9995m -483.7930n 
  209.72000p  699.9995m -480.9896n 
  209.73000p  699.9995m -478.1861n 
  209.74000p  699.9995m -475.3827n 
  209.75000p  699.9995m -472.5792n 
  209.76000p  699.9995m -469.7758n 
  209.77000p  699.9995m -466.9723n 
  209.78000p  699.9995m -464.1689n 
  209.79000p  699.9995m -461.3654n 
  209.80000p  699.9995m -458.5620n 
  209.81000p  699.9995m -455.7585n 
  209.82000p  699.9995m -452.9551n 
  209.83000p  699.9995m -450.1516n 
  209.84000p  699.9995m -447.3482n 
  209.85000p  699.9995m -444.5447n 
  209.86000p  699.9995m -441.7413n 
  209.87000p  699.9995m -438.9378n 
  209.88000p  699.9995m -436.1344n 
  209.89000p  699.9995m -433.3309n 
  209.90000p  699.9995m -430.5274n 
  209.91000p  699.9995m -427.7240n 
  209.92000p  699.9995m -424.9205n 
  209.93000p  699.9995m -422.1171n 
  209.94000p  699.9995m -419.3136n 
  209.95000p  699.9995m -416.5102n 
  209.96000p  699.9995m -413.7067n 
  209.97000p  699.9995m -410.9033n 
  209.98000p  699.9995m -408.0998n 
  209.99000p  699.9995m -405.2964n 
  210.00000p  699.9995m -402.4929n 
  210.01000p  699.9995m -399.6895n 
  210.02000p  699.9995m -396.8860n 
  210.03000p  699.9995m -394.0826n 
  210.04000p  699.9995m -391.2791n 
  210.05000p  699.9995m -388.4757n 
  210.06000p  699.9995m -385.6722n 
  210.07000p  699.9995m -382.8688n 
  210.08000p  699.9995m -380.0653n 
  210.09000p  699.9995m -377.2619n 
  210.10000p  699.9995m -374.4584n 
  210.11000p  699.9995m -371.6549n 
  210.12000p  699.9995m -368.8515n 
  210.13000p  699.9995m -366.0480n 
  210.14000p  699.9995m -363.2446n 
  210.15000p  699.9995m -360.4411n 
  210.16000p  699.9995m -357.6377n 
  210.17000p  699.9996m -354.8342n 
  210.18000p  699.9996m -352.0308n 
  210.19000p  699.9996m -349.2273n 
  210.20000p  699.9996m -346.4239n 
  210.21000p  699.9996m -343.6204n 
  210.22000p  699.9996m -340.8170n 
  210.23000p  699.9996m -338.0135n 
  210.24000p  699.9996m -335.2101n 
  210.25000p  699.9996m -332.4066n 
  210.26000p  699.9996m -329.6032n 
  210.27000p  699.9996m -326.7997n 
  210.28000p  699.9996m -323.9963n 
  210.29000p  699.9996m -321.1928n 
  210.30000p  699.9996m -318.3894n 
  210.31000p  699.9996m -315.5859n 
  210.32000p  699.9996m -312.7824n 
  210.33000p  699.9996m -309.9790n 
  210.34000p  699.9996m -307.1755n 
  210.35000p  699.9996m -304.3721n 
  210.36000p  699.9996m -301.5686n 
  210.37000p  699.9996m -298.7652n 
  210.38000p  699.9996m -295.9617n 
  210.39000p  699.9996m -293.1583n 
  210.40000p  699.9996m -290.3548n 
  210.41000p  699.9996m -287.5514n 
  210.42000p  699.9996m -284.7479n 
  210.43000p  699.9996m -281.9445n 
  210.44000p  699.9996m -279.1410n 
  210.45000p  699.9996m -276.3376n 
  210.46000p  699.9996m -273.5341n 
  210.47000p  699.9996m -270.7307n 
  210.48000p  699.9996m -267.9272n 
  210.49000p  699.9996m -265.1238n 
  210.50000p  699.9996m -262.3203n 
  210.51000p  699.9996m -259.5168n 
  210.52000p  699.9996m -256.7134n 
  210.53000p  699.9996m -253.9099n 
  210.54000p  699.9996m -251.1065n 
  210.55000p  699.9996m -248.3030n 
  210.56000p  699.9996m -245.4996n 
  210.57000p  699.9996m -242.6961n 
  210.58000p  699.9996m -239.8927n 
  210.59000p  699.9996m -237.0892n 
  210.60000p  699.9996m -234.2858n 
  210.61000p  699.9996m -231.4823n 
  210.62000p  699.9996m -228.6789n 
  210.63000p  699.9996m -225.8754n 
  210.64000p  699.9996m -223.0720n 
  210.65000p  699.9996m -220.2685n 
  210.66000p  699.9996m -217.4651n 
  210.67000p  699.9996m -214.6616n 
  210.68000p  699.9997m -211.8582n 
  210.69000p  699.9997m -209.0547n 
  210.70000p  699.9997m -206.2513n 
  210.71000p  699.9997m -203.4478n 
  210.72000p  699.9997m -200.6443n 
  210.73000p  699.9997m -197.8409n 
  210.74000p  699.9997m -195.0374n 
  210.75000p  699.9997m -192.2340n 
  210.76000p  699.9997m -189.4305n 
  210.77000p  699.9997m -186.6271n 
  210.78000p  699.9997m -183.8236n 
  210.79000p  699.9997m -181.0202n 
  210.80000p  699.9997m -178.2167n 
  210.81000p  699.9997m -175.4133n 
  210.82000p  699.9997m -172.6098n 
  210.83000p  699.9997m -169.8064n 
  210.84000p  699.9997m -167.0029n 
  210.85000p  699.9997m -164.1995n 
  210.86000p  699.9997m -161.3960n 
  210.87000p  699.9997m -158.5926n 
  210.88000p  699.9997m -155.7891n 
  210.89000p  699.9997m -152.9857n 
  210.90000p  699.9997m -150.1822n 
  210.91000p  699.9997m -147.3788n 
  210.92000p  699.9997m -144.5753n 
  210.93000p  699.9997m -141.7718n 
  210.94000p  699.9997m -138.9684n 
  210.95000p  699.9997m -136.1649n 
  210.96000p  699.9997m -133.3615n 
  210.97000p  699.9997m -130.5580n 
  210.98000p  699.9997m -127.7546n 
  210.99000p  699.9997m -124.9511n 
  211.00000p  699.9997m -122.1477n 
  211.01000p  699.9997m -119.3442n 
  211.02000p  699.9997m -116.5408n 
  211.03000p  699.9997m -113.7373n 
  211.04000p  699.9997m -110.9339n 
  211.05000p  699.9997m -108.1304n 
  211.06000p  699.9997m -105.3270n 
  211.07000p  699.9997m -102.5235n 
  211.08000p  699.9997m  -99.7201n 
  211.09000p  699.9997m  -96.9166n 
  211.10000p  699.9997m  -94.1132n 
  211.11000p  699.9997m  -91.3097n 
  211.12000p  699.9997m  -88.5063n 
  211.13000p  699.9997m  -85.7028n 
  211.14000p  699.9997m  -82.8993n 
  211.15000p  699.9997m  -80.0959n 
  211.16000p  699.9997m  -77.2924n 
  211.17000p  699.9997m  -74.4890n 
  211.18000p  699.9997m  -71.6855n 
  211.19000p  699.9998m  -68.8821n 
  211.20000p  699.9998m  -66.0786n 
  211.21000p  699.9998m  -63.2752n 
  211.22000p  699.9998m  -60.4717n 
  211.23000p  699.9998m  -57.6683n 
  211.24000p  699.9998m  -54.8648n 
  211.25000p  699.9998m  -52.0614n 
  211.26000p  699.9998m  -49.2579n 
  211.27000p  699.9998m  -46.4545n 
  211.28000p  699.9998m  -43.6510n 
  211.29000p  699.9998m  -40.8476n 
  211.30000p  699.9998m  -38.0441n 
  211.31000p  699.9998m  -35.2407n 
  211.32000p  699.9998m  -32.4372n 
  211.33000p  699.9998m  -29.6338n 
  211.34000p  699.9998m  -26.8303n 
  211.35000p  699.9998m  -24.0268n 
  211.36000p  699.9998m  -21.2234n 
  211.37000p  699.9998m  -18.4199n 
  211.38000p  699.9998m  -15.6165n 
  211.39000p  699.9998m  -12.8130n 
  211.40000p  699.9998m  -10.0096n 
  211.41000p  699.9998m   -7.2061n 
  211.42000p  699.9998m   -4.4027n 
  211.43000p  699.9998m   -1.5992n 
  211.44000p  699.9998m    1.2042n 
  211.45000p  699.9998m    4.0077n 
  211.46000p  699.9998m    6.8111n 
  211.47000p  699.9998m    9.6146n 
  211.48000p  699.9998m   12.4180n 
  211.49000p  699.9998m   15.2215n 
  211.50000p  699.9998m   18.0249n 
  211.51000p  699.9998m   20.8284n 
  211.52000p  699.9998m   23.6318n 
  211.53000p  699.9998m   26.4353n 
  211.54000p  699.9998m   29.2387n 
  211.55000p  699.9998m   32.0422n 
  211.56000p  699.9998m   34.8457n 
  211.57000p  699.9998m   37.6491n 
  211.58000p  699.9998m   40.4526n 
  211.59000p  699.9998m   43.2560n 
  211.60000p  699.9998m   46.0595n 
  211.61000p  699.9998m   48.8629n 
  211.62000p  699.9998m   51.6664n 
  211.63000p  699.9998m   54.4698n 
  211.64000p  699.9998m   57.2733n 
  211.65000p  699.9998m   60.0767n 
  211.66000p  699.9998m   62.8802n 
  211.67000p  699.9998m   65.6836n 
  211.68000p  699.9998m   68.4871n 
  211.69000p  699.9998m   71.2905n 
  211.70000p  699.9999m   74.0940n 
  211.71000p  699.9999m   76.8974n 
  211.72000p  699.9999m   79.7009n 
  211.73000p  699.9999m   82.5043n 
  211.74000p  699.9999m   85.3078n 
  211.75000p  699.9999m   88.1112n 
  211.76000p  699.9999m   90.9147n 
  211.77000p  699.9999m   93.7182n 
  211.78000p  699.9999m   96.5216n 
  211.79000p  699.9999m   99.3251n 
  211.80000p  699.9999m  102.1285n 
  211.81000p  699.9999m  104.9320n 
  211.82000p  699.9999m  107.7354n 
  211.83000p  699.9999m  110.5389n 
  211.84000p  699.9999m  113.3423n 
  211.85000p  699.9999m  116.1458n 
  211.86000p  699.9999m  118.9492n 
  211.87000p  699.9999m  121.7527n 
  211.88000p  699.9999m  124.5561n 
  211.89000p  699.9999m  127.3596n 
  211.90000p  699.9999m  130.1630n 
  211.91000p  699.9999m  132.9665n 
  211.92000p  699.9999m  135.7699n 
  211.93000p  699.9999m  138.5734n 
  211.94000p  699.9999m  141.3768n 
  211.95000p  699.9999m  144.1803n 
  211.96000p  699.9999m  146.9837n 
  211.97000p  699.9999m  149.7872n 
  211.98000p  699.9999m  152.5907n 
  211.99000p  699.9999m  155.3941n 
  212.00000p  699.9999m  158.1976n 
  212.01000p  699.9999m  161.0010n 
  212.02000p  699.9999m  163.8045n 
  212.03000p  699.9999m  166.6079n 
  212.04000p  699.9999m  169.4114n 
  212.05000p  699.9999m  172.2148n 
  212.06000p  699.9999m  175.0183n 
  212.07000p  699.9999m  177.8217n 
  212.08000p  699.9999m  180.6252n 
  212.09000p  699.9999m  183.4286n 
  212.10000p  699.9999m  186.2321n 
  212.11000p  699.9999m  189.0355n 
  212.12000p  699.9999m  191.8390n 
  212.13000p  699.9999m  194.6424n 
  212.14000p  699.9999m  197.4459n 
  212.15000p  699.9999m  200.2493n 
  212.16000p  699.9999m  203.0528n 
  212.17000p  699.9999m  205.8563n 
  212.18000p  699.9999m  208.6597n 
  212.19000p  699.9999m  211.4632n 
  212.20000p  699.9999m  214.2666n 
  212.21000p  699.9999m  217.0701n 
  212.22000p  700.0000m  219.8735n 
  212.23000p  700.0000m  222.6770n 
  212.24000p  700.0000m  225.4804n 
  212.25000p  700.0000m  228.2839n 
  212.26000p  700.0000m  231.0873n 
  212.27000p  700.0000m  233.8908n 
  212.28000p  700.0000m  236.6942n 
  212.29000p  700.0000m  239.4977n 
  212.30000p  700.0000m  242.3011n 
  212.31000p  700.0000m  245.1046n 
  212.32000p  700.0000m  247.9080n 
  212.33000p  700.0000m  250.7115n 
  212.34000p  700.0000m  253.5149n 
  212.35000p  700.0000m  256.3184n 
  212.36000p  700.0000m  259.1218n 
  212.37000p  700.0000m  261.9253n 
  212.38000p  700.0000m  264.7288n 
  212.39000p  700.0000m  267.5322n 
  212.40000p  700.0000m  270.3357n 
  212.41000p  700.0000m  273.1391n 
  212.42000p  700.0000m  275.9426n 
  212.43000p  700.0000m  278.7460n 
  212.44000p  700.0000m  281.5495n 
  212.45000p  700.0000m  284.3529n 
  212.46000p  700.0000m  287.1564n 
  212.47000p  700.0000m  289.9598n 
  212.48000p  700.0000m  292.7633n 
  212.49000p  700.0000m  295.5667n 
  212.50000p  700.0000m  298.3702n 
  212.51000p  700.0000m  301.1736n 
  212.52000p  700.0000m  303.9771n 
  212.53000p  700.0000m  306.7805n 
  212.54000p  700.0000m  309.5840n 
  212.55000p  700.0000m  312.3874n 
  212.56000p  700.0000m  315.1909n 
  212.57000p  700.0000m  317.9943n 
  212.58000p  700.0000m  320.7978n 
  212.59000p  700.0000m  323.6013n 
  212.60000p  700.0000m  326.4047n 
  212.61000p  700.0000m  329.2082n 
  212.62000p  700.0000m  332.0116n 
